[2025-05-14 15:25:37,346] INFO [django.server] "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
[2025-05-14 15:25:37,348] INFO [django.server] "GET /admin/jsi18n/ HTTP/1.1" 200 3343
[2025-05-14 15:25:37,352] INFO [django.server] "GET /static/admin/img/search.svg HTTP/1.1" 200 458
[2025-05-14 15:25:37,353] INFO [django.server] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
[2025-05-14 15:25:37,353] INFO [django.server] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
[2025-05-14 15:25:37,367] INFO [django.server] "GET /static/admin/js/filters.js HTTP/1.1" 200 978
[2025-05-14 15:25:37,435] INFO [django.server] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
[2025-05-14 15:25:37,436] INFO [django.server] "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
[2025-05-14 15:25:39,110] INFO [django.server] "GET /admin/salon/customuser/1/change/ HTTP/1.1" 200 24205
[2025-05-14 15:25:39,138] INFO [django.server] "GET /static/admin/css/forms.css HTTP/1.1" 200 9090
[2025-05-14 15:25:39,145] INFO [django.server] "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
[2025-05-14 15:25:39,145] INFO [django.server] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
[2025-05-14 15:25:39,145] INFO [django.server] "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
[2025-05-14 15:25:39,146] INFO [django.server] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
[2025-05-14 15:25:39,146] INFO [django.server] "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
[2025-05-14 15:25:39,151] INFO [django.server] "GET /admin/jsi18n/ HTTP/1.1" 200 3343
[2025-05-14 15:25:39,151] INFO [django.server] "GET /static/admin/css/widgets.css HTTP/1.1" 200 11921
[2025-05-14 15:25:39,159] INFO [django.server] "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
[2025-05-14 15:25:39,254] INFO [django.server] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
[2025-05-14 15:25:39,254] INFO [django.server] "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
[2025-05-14 15:25:39,254] INFO [django.server] "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
[2025-05-14 15:25:39,255] INFO [django.server] "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
[2025-05-14 15:25:39,255] INFO [django.server] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
[2025-05-14 15:25:41,349] INFO [django.server] "GET /admin/salon/customuser/ HTTP/1.1" 200 14518
[2025-05-14 15:25:41,726] INFO [django.server] "GET /admin/ HTTP/1.1" 200 10629
[2025-05-14 15:26:36,298] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\urls.py changed, reloading.
[2025-05-14 15:26:36,657] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:26:37,665] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:26:37,886] INFO [django.server] "GET / HTTP/1.1" 200 4012
[2025-05-14 15:26:40,449] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:26:44,793] INFO [django.server] "GET /car_list/detail HTTP/1.1" 301 0
[2025-05-14 15:26:44,825] ERROR [django.request] Internal Server Error: /car_list/detail/
Traceback (most recent call last):
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
